name,index,coin_toss,normal,zipf,uniform,twin_peak,geometric,exponential,lognormal,zero
Kiyejeg,12381,1,9104.242005545413,1,8401,4209.6241817479377,4,197,12.680982031343841,0
Pex,12382,1,10800.169098388826,1,1319,4158.5521600772408,5,174,15.644600388377556,0
Zueetolakaaerem,12383,0,10244.137798942636,1,8358,3565.7834936846584,6,58,176.94718994260862,0
Tereuuyok,12384,1,8761.779280670879,5,1016,912.33507209058951,2,33,25.91166160242842,0
Razizat,12385,0,11051.353389399525,1,456,966.37109809267031,1,33,94.08863984638936,0
Vitie,12386,0,10517.353197948794,2,821,798.98937023127394,4,57,26.91963709138687,0
Jaoewasov,12387,1,10001.797760064677,9,4643,1197.3907193083371,3,61,20.34271820804605,0
Puaucauum,12388,0,11081.62726479724,1,9511,834.30491477742646,2,145,102.76149477864362,0
Iodewamadayed,12389,0,11490.414671791665,1,6875,1090.5748661930243,5,199,3.53074139792888,0
Eedioiz,12390,1,9280.990271566472,4,9719,4149.5078092318372,1,208,161.65446135918884,0
Auwuiaf,12391,1,9426.740311876078,3,8644,1350.1643018632485,2,42,8.268581349077419,0
Geaun,12392,1,8466.084318157711,3,3195,540.38842287869966,4,71,82.79449961997514,0
Eiu,12393,0,10645.98729077646,1,3568,806.51710442691638,1,21,6.061815688023187,0
Eukij,12394,1,8948.079071177553,1,8399,1234.9643611918139,3,29,94.41439965961145,0
Kavorofemuwutoh,12395,1,9708.25016547152,3,4088,977.03722079160548,5,28,10.590195499024718,0
Ouquwufosisinua,12396,0,12180.11186827734,4,2840,4526.869757487636,2,148,37.129895304499605,0
Zodoa,12397,0,8520.690821037671,1,5887,1079.8854677320298,3,275,29.19576263168337,0
Iosakahas,12398,1,11277.021284967781,2,69,1134.0869188588658,2,71,10.155536110749608,0
Kayabodatulocur,12399,0,10175.999968735396,2,5088,1417.867944047116,5,140,94.60475512643035,0
Dariuemueoxaauh,12400,0,9257.685225973057,7,510,4020.8929863003318,2,65,11.450797935734663,0
Haiicezakevoeiq,12401,1,9187.73247564053,2,6871,1027.9348886484513,2,272,18.01642572301767,0
Fif,12402,0,9622.676296250458,1,6585,1486.7216710972475,2,1,16.15135905885728,0
Moeuviq,12403,1,9993.134560710148,1,7573,1123.5873480826117,1,165,10.22086962288597,0
Juheceiulei,12404,0,10470.009392002687,1,1775,584.35419014930983,3,146,13.329478007156537,0
Qigiteyiaak,12405,1,9650.247517478372,8,4331,4236.7271268942914,3,46,41.40770959982964,0
Xiaufuziheuoa,12406,1,10823.286102194983,1,9069,905.76915016583973,2,21,20.13632722688308,0
Dirav,12407,1,9671.857083375811,6,3316,1265.5554045278823,2,36,84.06158469225109,0
Oodewomidig,12408,1,10678.224229165306,1,5071,1066.900109563454,2,5,20.660562777022005,0
Suteyieurexiy,12409,1,11192.767773330308,1,7004,3637.4870515976127,6,77,10.0254666625139,0
Eex,12410,0,9105.55258809324,1,1612,3381.2006654631205,5,117,61.50929547824792,0
Iahepoaauuqag,12411,1,9836.50251691199,2,7645,797.91505869966227,4,350,3.2406338318384957,0
Wiaakevaaabeboe,12412,0,11030.53018465868,1,1158,948.91826609910424,1,176,23.25353371408986,0
Wajio,12413,0,11014.53860225235,1,2314,3937.0381591331534,1,27,62.109860933465235,0
Xejidohofueinan,12414,1,9322.057324775029,1,5418,4009.9968627943999,1,331,6.784021395750982,0
Legax,12415,1,9344.154679226742,1,9415,754.89049177332481,3,78,32.621229940695265,0
Uon,12416,0,10590.188310119163,1,6627,797.56284640892113,12,12,13.99543715209078,0
Giv,12417,1,10520.415409095725,1,2730,4047.4288861165442,12,3,94.67695373402445,0
Jogapopomomexel,12418,1,11823.846763441283,2,1366,4004.90530740444,10,220,16.066726591211232,0
Tiyiwileraj,12419,1,9247.986774887786,1,2030,3820.515856662103,1,105,5.3134564616923,0
Iue,12420,1,9460.409402541545,1,1379,3895.8077226936962,4,75,26.046909957376982,0
Voeog,12421,1,9589.478356936084,7,1211,901.8051115785006,3,85,4.768600522844161,0
Euriauborui,12422,0,9054.034423970845,2,8463,3774.1642024973662,8,41,6.282980343775153,0
Ves,12423,1,10619.565680428303,2,9727,3955.5828849569589,1,1,95.56362284243613,0
Zurieudia,12424,0,9569.544501077218,1,9322,768.23593366431555,1,61,95.72793235090678,0
Uueurufoyukoeom,12425,1,10151.002184598987,4,8914,4223.8420339491258,2,58,12.250589548180665,0
Qoaihesobapiuiq,12426,1,11585.488334616668,1,2071,925.08255950000841,2,44,17.983926897811745,0
Haxifeeeaap,12427,1,11112.882306910204,4,8960,3725.9166878148194,2,105,20.118683661306836,0
Jeaaxequrek,12428,1,9266.806832636996,2,1500,4138.3407042848876,1,62,20.573554541208573,0
Nagexioueutoh,12429,1,10894.48838505853,1,322,4141.5412671447666,4,81,9.536274597194517,0
Gikejahinikaw,12430,0,9594.570587156117,30,3754,3978.4507880845231,2,28,34.34414803443737,0
Wilahaainunejam,12431,1,8404.214801004156,1,1290,4013.9223476809921,3,68,1.6992530748599493,0
Ueyozicavaj,12432,0,9069.873876835978,1,4413,4025.8196756233892,3,127,32.562880568942525,0
Seculaq,12433,1,10597.6146018078,65,7211,3812.3334578417753,3,39,28.97349056968009,0
Wawobih,12434,0,10400.91151320144,2,2266,1314.3574665071887,2,81,101.52019696395608,0
Xohaa,12435,1,10299.074680163565,1,2233,1101.4729605810221,1,75,7.5587164530059185,0
Eupao,12436,1,10638.591967191167,6,1689,3905.9815873407429,3,60,9.139058100320915,0
Fihefoh,12437,0,10395.94927462288,353,9793,4000.1112087922152,1,107,5.160873952866244,0
Qiuiqiu,12438,0,10248.83484301298,1,7961,498.98147090783391,4,155,13.671059359373988,0
Sezawaaiyiuoweg,12439,0,9797.076284604538,1,5052,1222.7156121911305,1,28,38.28768990865142,0
Dod,12440,1,10279.020669601425,2,776,1264.1561466521753,1,24,474.5312598073617,0
Eitov,12441,0,9386.428801214595,1,8582,4303.2436202656518,1,31,5.1478203796589534,0
Ceuutabes,12442,1,9437.275063885045,2,6381,4338.9984600272437,2,88,26.116006502042303,0
Galanioucujanej,12443,1,10722.090870284392,1,9882,4576.2602135597017,1,264,10.492918036537452,0
Hiuijul,12444,1,9124.224216016544,1,7473,4102.4332898312741,9,200,6.912457899515469,0
Nahet,12445,1,8647.359206326235,2,3358,4019.2373782024306,4,264,47.13174881882309,0
Gojihutucaa,12446,1,8414.093903295074,3,2654,3673.3507508403191,6,18,9.703716344787146,0
Houutetumanoeat,12447,1,9284.263235364453,1,6461,4075.0960874445977,11,64,1.5349583591004925,0
Gefudoi,12448,0,10120.674112585728,1,5048,4060.6103944342453,1,54,1.9851627830348635,0
Kizonaz,12449,0,12043.298847429956,1,9555,3810.4876352629608,5,13,4.253401560805923,0
Xureuisanez,12450,0,8949.016727610273,1,4578,3594.757567973862,4,206,16.09602652207117,0
Qopobutibod,12451,1,10284.616933807063,4,9127,4212.3142786405324,1,76,72.3148056614117,0
Uobepeuunexuaon,12452,1,8761.583528505675,1,3620,926.84588837007607,1,215,38.72945270412802,0
Fiooeudikap,12453,0,8718.96281006727,1,9701,4060.8999473788804,1,246,30.267700716838927,0
Voyuiofupevotuf,12454,0,11254.485481583146,119,2408,4460.0433164296683,7,66,59.58411660448846,0
Buw,12455,0,10474.176916977005,1,8740,4284.8387402274657,7,89,5.020015181287259,0
Huqaz,12456,1,10491.676230380375,1,5013,1246.5811287097295,4,56,9.86792035712255,0
Lenaouzodoj,12457,1,10590.70212278107,1,1298,1020.8984580781266,3,3,14.580604233054556,0
Dawoxuyom,12458,0,8618.123653719587,1,9676,3671.8220851837414,1,195,40.80198638596772,0
Oaaapayiy,12459,0,11521.17577741202,4,7499,1131.2385241764625,2,51,12.998657558672988,0
Tofabauos,12460,0,10867.949141485155,1,2022,4111.2939399666193,3,40,12.658115287432514,0
Sizecimibacas,12461,1,9403.889495734094,2,9702,4201.0375364151078,9,22,5.406611540722845,0
Vokac,12462,0,8657.645127818438,1,7803,3990.09637373026,1,95,87.18041914057306,0
Rumagoqef,12463,0,11615.083726943541,11,9030,1233.8137007748887,2,12,32.786561474652345,0
Puxonecejun,12464,1,9213.812451946967,1,4002,1057.3337863374995,1,20,11.45428884959088,0
Uueei,12465,0,9491.656577892698,2,4422,3942.2284522685441,3,231,67.52829122128523,0
Recuiavofuaaeaf,12466,1,9150.66455691235,2,8479,4351.2196491718078,3,124,45.395064658495436,0
Coqao,12467,1,9493.20696688527,1,8802,994.72944463872341,1,3,6.003897381806932,0
Wayeeudewix,12468,0,10927.889700530472,1,6143,1016.3923501414752,2,20,33.29333927702535,0
Panorepop,12469,1,9824.397887646828,2,27,1033.2340246881749,1,208,99.4939974820461,0
Huiuhuc,12470,0,10464.306971282458,1,1261,1229.6286764217996,4,181,6.1015133833447095,0
Cikomideh,12471,0,10720.040769938107,1,2996,3991.4914219573116,8,203,7.141213456591408,0
Giciqok,12472,0,9234.87323895701,29,2884,1201.1796733453857,1,79,15.04489460839238,0
Runam,12473,1,10642.986410695736,3,1527,3921.8929498031712,1,125,7.409328590766097,0
Rip,12474,0,10127.090289991746,1,6102,3878.0022222484295,3,98,21.267440922217336,0
Com,12475,1,10193.037532043365,1,5613,1225.939057014222,2,19,3.560913052885308,0
Vou,12476,1,10549.337104819708,2,2566,822.06327693150888,2,284,4.5601239759018855,0
Wukepixasev,12477,0,9427.9010973683,1,6340,4316.8610863182694,2,13,5.129148287634279,0
Putaveqeoezur,12478,0,11198.448226901242,10,8396,3725.1399685678134,1,44,7.700945478118988,0
Zalacik,12479,0,11318.112790467949,1,4793,3810.2394786256755,3,11,50.229853025067634,0
Joseyic,12480,0,11114.197509069254,1,5534,915.85944728700815,3,115,71.5118388015964,0
Jalebag,12481,0,11552.415917439292,1,6871,4033.4369708943705,1,109,25.308167152616797,0
Luzeiaiuraxod,12482,0,9412.149840397646,2,8125,1190.1059474491324,2,84,57.40672752584575,0
Reb,12483,1,10580.964425833601,1,7258,1014.9011105708746,2,22,47.53531683483124,0
Pawujihalozixop,12484,0,11687.467618647122,1,5794,631.27937187809971,4,99,45.283677287644686,0
Tulogopecai,12485,0,9274.431877049594,1,6141,3905.1686470596997,2,0,42.9066290507227,0
Tecisoy,12486,0,9418.20044194038,1,4275,4087.2105911488093,2,98,2.605327920997979,0
Xae,12487,0,9034.730989750018,2,2323,717.15054850912099,1,63,33.68400460953112,0
Biialiyua,12488,1,7489.33082970922,49,475,4004.3836839422511,4,58,18.873122504459324,0
Giwizoqum,12489,0,10109.637795828976,1,3776,951.10221951761787,2,27,52.67403641627481,0
Qivikao,12490,0,8988.167090234105,2,747,4121.8162455626343,3,108,11.08994526078319,0
Qoyevozosut,12491,0,8848.059426654763,1,3176,1197.7626093282113,3,48,12.424850148938937,0
Heeih,12492,1,8228.692697269704,1,3310,1374.9206269693657,6,13,13.37456471864288,0
Moreyowih,12493,0,9422.11513807699,1,5802,4202.4033549315982,1,123,49.04345937749631,0
Fudatut,12494,1,10634.280902499673,2,3409,4085.5059831062017,2,14,3.2867991517858344,0
Culowil,12495,0,11448.629718124037,1,7596,1042.4320457753925,2,86,5.630506891761242,0
Pov,12496,0,9092.321215338787,1,1733,3894.0480048140221,6,175,29.338947506035957,0
Wiaux,12497,1,10563.5860772691,2,460,4062.3850829151902,4,48,14.34397753792117,0
Xeq,12498,0,8973.093838443978,4,4104,1013.4337189103252,1,63,13.492418964423695,0
Aequbakemiqeiiz,12499,0,10336.347995183443,2,9393,1188.6406175429743,3,97,43.715347724946376,0
Zuxaduy,12500,1,11592.621243895279,9438,9781,3925.8625554620994,1,124,81.63257757151223,0
Ditem,12501,1,10647.333749507752,1,874,4016.8311023606439,5,156,16.58994933257989,0
Oeoioaxijit,12502,1,9785.032566562004,1,4171,1208.904504465369,2,150,122.66181039098343,0
Aujewaf,12503,1,9603.594171341385,3,4647,4028.965612624188,2,0,11.624768964780921,0
Fifob,12504,1,11143.046487671745,2,81,716.80880130652918,1,41,18.566494574343448,0
Nuuaoay,12505,0,10472.084092367211,1,4454,1100.318376699088,16,195,14.017911624403888,0
Ciwojepiiimis,12506,0,8317.51769026072,1,463,1328.7823255096519,7,42,38.456307191045916,0
Fuueqihaueniuaz,12507,0,12135.921253641147,2,5885,837.01691366089756,2,151,18.93004902930684,0
Taken,12508,0,9980.732760155828,3,9301,3770.1568283251863,2,89,7.788747999734485,0
Zom,12509,0,9873.35061453961,1,5066,3818.157923410969,12,88,17.350346700552326,0
Teqetouif,12510,0,10138.826904998572,3,977,1182.0711236418908,6,148,13.169535621727716,0
Nieomujoaewec,12511,1,8543.4501680557,2,6343,1102.2534964680056,1,3,13.551632545858407,0
Zoeej,12512,1,8377.219940431247,1,8788,3902.3750638182096,5,28,47.40760365381025,0
Aanebivavewokek,12513,0,9446.130647127422,3,3149,799.28839864979386,1,2,13.602477694270078,0
Bukis,12514,1,10315.603462980009,1,1938,3921.3618695506716,4,22,9.409099146965547,0
Ruwiqem,12515,0,9276.667847801198,8,9706,874.55552132884065,2,22,30.656276838721762,0
Rex,12516,1,9599.477054190189,1,1400,4315.4404557224243,4,25,111.71278615623012,0
Satehamah,12517,0,11038.882140241047,1,5633,1174.2987024243644,4,17,26.07992917785829,0
Dunepodifoq,12518,1,9733.493034863204,1,6144,1019.3622105504062,10,28,4.865864679551581,0
Puvetoxajoeik,12519,1,9149.245472607696,1,6828,1133.4759849105826,4,26,24.211852006292965,0
Fiuoxieip,12520,1,10456.463447667424,1,3184,1021.5322733786988,1,66,67.23112137301216,0
Penujegac,12521,1,11139.132266018343,1,1983,4222.8016916010583,2,100,75.79325927627805,0
Koiutieia,12522,0,9001.260921140918,1,1693,913.15898351730175,3,84,18.602350014902086,0
Wazaiaz,12523,1,9460.857185835877,1,926,1397.0510931021954,6,166,7.649386282164019,0
Locoqaliwer,12524,1,10754.060899427825,1,6120,4128.24044300484,3,136,26.774109837487785,0
Uueogijimehae,12525,0,10434.899256638855,1,3796,3969.5686267723395,4,26,231.68346862197652,0
Veg,12526,0,10963.206484608065,1,7481,3980.8207412010124,2,112,22.422795220807508,0
Tuhaholoueeipik,12527,1,11322.86906741465,1,9999,3753.6630959015806,1,50,26.468878262079606,0
Goyuhir,12528,1,9466.883801915834,1,4682,4113.4419876219827,5,251,39.06684451288758,0
Neqoz,12529,1,10243.853582519685,1,5827,1369.7418643873041,2,3,5.148432692574694,0
Quy,12530,0,8490.516940512778,1,2872,829.97618420830781,3,415,4.778718480910898,0
Rarugohulex,12531,1,10413.049646208245,2,1364,3815.9086140242916,1,38,11.83966730884389,0
Aul,12532,0,10044.227904109752,2,9745,3904.8437059446323,3,231,27.237728057458327,0
Jouurunaqazitoj,12533,0,10493.504741040533,1,8498,3621.0207566821373,1,74,6.00458080092106,0
Gasutidogueequy,12534,1,9658.452899160906,1,5842,4016.2755521620429,1,3,25.465846293454437,0
Auqokoaec,12535,1,7677.442147811798,3,2607,4035.3168704742156,1,74,56.36170069159445,0
Moraeudakimij,12536,1,8143.038016591521,2,5598,4258.4033085357223,6,130,34.88215506725978,0
Qetis,12537,1,9749.652155026657,1,6493,1228.5065521085353,1,0,12.589203965210116,0
Guresuq,12538,1,9966.674373077138,1,4449,955.74735983074424,2,27,34.44715595951782,0
Goteb,12539,1,11426.039677880846,3,5648,3932.9510770222082,3,28,50.14029961611202,0
Pehoj,12540,0,9522.211511355044,1,6981,3902.8319397908058,1,100,12.761111577877914,0
Napabeaepioeq,12541,1,11328.742143047522,1,7213,983.57131979525116,2,99,1.9331808411220281,0
Dubiduxoh,12542,0,10880.957578697467,1,1656,975.65292721193475,1,200,15.109231367288228,0
Kopocezikaxauif,12543,1,9549.862383819947,6,1313,601.48754123579943,4,24,31.499778583040218,0
Sojetobeb,12544,0,9715.615062595356,1,4577,3998.1642877132908,1,140,27.110466777017166,0
Subakesou,12545,0,11195.813589385809,2,7812,915.95463412236654,1,8,5.239528652359214,0
Bic,12546,0,8665.850823076004,2,2716,3936.6877067569512,2,10,30.211136942475836,0
Lawenewifuxoeur,12547,0,8120.742036816672,1,426,3823.4251174663782,4,138,11.166679264710197,0
Vicukereb,12548,1,10089.197192362708,1,551,808.39265591439175,2,95,12.940055019274721,0
Duluh,12549,0,10817.321585860322,3,2898,983.45017924672015,5,286,137.54775355315562,0
Geoaionuait,12550,1,10707.386567557001,2,454,3885.7372830240747,2,125,10.133980817993075,0
Zapiteoumic,12551,0,8655.703797663424,1,5230,4157.2492272717436,2,20,93.39827489357607,0
Zahim,12552,1,10974.877030350484,7,1013,810.33878831826155,1,48,42.76849821326216,0
Eiuexukexaw,12553,1,9814.176093754104,1,9727,691.3426952423481,3,30,6.198243398415966,0
Mifipikuk,12554,1,7733.5318962287,5,2710,4185.6743790437486,5,119,7.8271743356562276,0
Juk,12555,0,11468.875736481656,3,962,4067.8159264353512,1,97,18.63108287891883,0
Cooiu,12556,0,8153.497561395403,1,8615,4100.2944330464798,1,123,19.625105810869826,0
Riziredam,12557,1,11666.421611100928,2,8986,4110.4478160517128,4,17,16.53601329892674,0
Vodazioeg,12558,0,10337.675654364402,1,9132,995.21470395819881,1,272,81.11480337998772,0
Eequu,12559,1,11379.984713685759,3,5956,1064.2461963424792,3,103,88.44879576446272,0
Yavotujafuaebes,12560,1,8532.462075354455,1,2720,4159.3993916848776,5,180,3.110031278071705,0
Aoceoicowux,12561,1,10297.077923330991,1,6085,4183.1941908524286,1,253,36.98344116900983,0
Cesecog,12562,1,11322.699728716078,4,1525,4273.1441064325791,2,67,21.28844498159846,0
Nayao,12563,1,9500.456486782965,1,319,4357.1580799305484,1,240,19.13367684596736,0
Guw,12564,1,11395.592586805986,10,9646,4050.9805533602766,4,91,14.039526328645902,0
Vusologazukat,12565,1,10466.62145229371,1,1786,3802.6906417276386,2,114,22.527043425690202,0
Nueojieaoooilal,12566,1,9346.123857746263,1,6151,962.47045003711037,1,295,8.183177608684083,0
Rayal,12567,1,11712.603366137044,1,9086,4386.9220142292197,1,8,6.0863360148146075,0
Aodovutasoy,12568,0,10887.455783255758,2,8787,886.70635855348974,3,42,29.122129493941184,0
Memacicih,12569,0,8888.093624944682,1,424,1102.1046095386262,3,131,5.905152658184585,0
Zooeiiroxox,12570,1,11404.502963592542,1,5182,4023.0329843102018,3,5,31.664909250178198,0
Wojex,12571,1,10554.417434025912,1,192,1065.9128875156662,3,146,23.796214334674495,0
Sac,12572,0,9136.524665971832,1,1980,3986.282416421277,1,9,2.343166288562656,0
Putibifuiamevuj,12573,0,9801.426909722106,15,4596,795.54755695531219,3,47,27.33434300558042,0
Tefaa,12574,1,11937.642276165472,1,1782,789.34551571668146,10,131,23.172174530648398,0
Qutijuaeiew,12575,1,9374.30270383313,1,7522,3942.2307339839754,4,143,21.964227325854765,0
Zaqiuauin,12576,0,9006.093468925832,1,4041,1077.9246781944112,1,530,34.9059129341118,0
Eaq,12577,0,8434.750232006161,2,6467,4078.7151374201244,8,84,22.504833438205328,0
Fumiyuauloqazei,12578,1,9725.231028727767,1,5755,1128.1376043034477,3,327,60.94202545119512,0
Bayemiyipilod,12579,0,9345.470807389156,2,8253,980.29895088665808,1,203,6.80435941748987,0
Cecejabugii,12580,1,10292.4418512397,1,5752,3680.3127748078623,2,62,4.765082032599628,0
Taq,12581,1,10100.900796813938,20,6805,1044.2169557123011,6,114,7.425046419793062,0
Lucovoxavexozul,12582,0,10852.184231573907,1,6802,3782.8067772510003,2,50,13.99026402605025,0
Niaoxunob,12583,1,9584.471352514616,2,9278,891.92290053943407,1,135,8.053496255439228,0
Ookieaz,12584,1,11334.30128595844,2,8819,995.11962778028237,2,18,22.83448626603084,0
Cuoum,12585,0,9789.472721761205,4,8556,3887.9023754378604,2,32,27.471274656449975,0
Iezer,12586,1,8981.261382461264,2,2525,4098.3893695095021,1,53,26.080692157322943,0
Reyuf,12587,0,10666.441380722355,14,3972,3781.0213570798387,1,39,2.7420211951528985,0
Gubufopiwemao,12588,0,11955.344562425349,1,2186,3947.6342166880536,1,173,13.990192153444669,0
Zuhueom,12589,0,10804.525704621017,1,7239,1225.7423813752653,2,45,4.809246776325877,0
Uoy,12590,1,11901.491579049956,1,7705,896.04676772327844,6,22,37.89458838955032,0
Kihad,12591,0,9142.604810719207,25,7350,977.59612407955922,7,139,61.95031857443655,0
Jewaeuvofit,12592,0,11315.709802613004,4,8340,3849.2282444217099,2,28,42.78555673970464,0
Eog,12593,1,9918.921444595602,3,1057,3455.4068694847897,4,202,14.562890059189735,0
Cuo,12594,0,9460.76142649867,2,2947,1026.7204624283445,2,37,73.00130066779356,0
Iupuuixevereo,12595,1,10194.627792151263,1,1572,4265.8395079528545,3,42,9.892528204717312,0
Qamiioootogevet,12596,0,12222.076284176546,2,2551,729.12523382594429,1,61,20.54640651610025,0
Suuiwuzojenouae,12597,0,9838.743932923579,44,3971,3696.6300212000515,1,32,21.98964946216912,0
Zeuiaiwiiotukoi,12598,1,8791.132277108865,3,7991,4117.245444726238,5,0,40.528414293844314,0
Qihebuqot,12599,1,10297.167004846171,6,2546,3885.8862985825754,1,12,83.36011987654115,0
